"GC/OG representative 1"	"GC/OG representative 2"	"Co-expressiom Pearson r"	"Representative 1 type"	"Representative 2 type"	"Representative 2 annotation"
"TARA_148b_MES_0.22-3_G_scaffold89272_1_gene70560"	"TARA_056_MES_0.22-3_G_scaffold81245_1_gene63645"	0.977814173555297	"GC"	"GC"	NA
"TARA_056_MES_0.22-3_G_scaffold81245_1_gene63645"	"TARA_148b_MES_0.22-3_G_scaffold89272_1_gene70560"	0.977814173555297	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_C13966725_1_gene468000"	"TARA_039_MES_0.1-0.22_G_scaffold78184_1_gene94000"	0.977555474345968	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold128740_1_gene183911"	"TARA_039_MES_0.1-0.22_G_scaffold8763_1_gene9448"	0.977531569636226	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_C8222605_1_gene386716"	"TARA_037_MES_0.1-0.22_G_C20668695_1_gene809061"	0.977524432750236	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_C14112081_1_gene534865"	"TARA_039_MES_0.1-0.22_G_scaffold132160_1_gene194486"	0.977337224964356	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6872015_1_gene398274"	"TARA_037_MES_0.22-1.6_G_C14528419_1_gene564970"	0.977071621760297	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14528419_1_gene564970"	"TARA_039_MES_0.1-0.22_G_C6872015_1_gene398274"	0.977071621760297	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold345549_1_gene466390"	"TARA_037_MES_0.1-0.22_G_scaffold137447_1_gene136319"	0.977032647608171	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold137447_1_gene136319"	"TARA_037_MES_0.1-0.22_G_scaffold345549_1_gene466390"	0.977032647608171	"GC"	"GC"	NA
"TARA_102_MES_0.22-3_G_C17995558_1_gene413460"	"TARA_037_MES_0.1-0.22_G_scaffold218981_1_gene220365"	0.976903894753967	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold218981_1_gene220365"	"TARA_102_MES_0.22-3_G_C17995558_1_gene413460"	0.976903894753967	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C19973389_1_gene486501"	"0ZK9Z"	0.976798481898541	"GC"	"OG"	NA
"TARA_039_MES_0.1-0.22_G_scaffold66273_1_gene80050"	"TARA_037_MES_0.1-0.22_G_scaffold21908_1_gene21126"	0.976700892713615	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold21908_1_gene21126"	"TARA_039_MES_0.1-0.22_G_scaffold66273_1_gene80050"	0.976700892713615	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold61043_1_gene56324"	"TARA_037_MES_0.1-0.22_G_scaffold148876_1_gene148160"	0.976700547564093	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14047104_1_gene350167"	"TARA_037_MES_0.1-0.22_G_scaffold122569_1_gene121289"	0.976538555294756	"GC"	"GC"	NA
"TARA_111_DCM_lt-0.22_G_scaffold70432_1_gene108688"	"TARA_037_MES_0.1-0.22_G_scaffold340834_1_gene437953"	0.976494842451387	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold340834_1_gene437953"	"TARA_111_DCM_lt-0.22_G_scaffold70432_1_gene108688"	0.976494842451387	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20640028_1_gene793377"	"TARA_138_MES_0.22-3_G_scaffold153872_1_gene142712"	0.976178792001301	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold220117_2_gene221577"	"TARA_137_DCM_0.22-3_G_C14254112_1_gene611399"	0.976158263576728	"GC"	"GC"	NA
"TARA_112_DCM_0.22-3_G_scaffold162486_1_gene130380"	"TARA_022_SRF_lt-0.22_G_scaffold139503_1_gene130226"	0.976119617668116	"GC"	"GC"	NA
"TARA_022_SRF_lt-0.22_G_scaffold139503_1_gene130226"	"TARA_112_DCM_0.22-3_G_scaffold162486_1_gene130380"	0.976119617668116	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6669095_1_gene293624"	"TARA_037_MES_0.1-0.22_G_scaffold138173_1_gene137065"	0.975988047148104	"GC"	"GC"	NA
"TARA_124_SRF_lt-0.22_G_scaffold122426_1_gene151899"	"TARA_122_DCM_0.45-0.8_G_scaffold223579_1_gene206236"	0.975931763325151	"GC"	"GC"	NA
"TARA_122_DCM_0.45-0.8_G_scaffold223579_1_gene206236"	"TARA_124_SRF_lt-0.22_G_scaffold122426_1_gene151899"	0.975931763325151	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6691745_1_gene304613"	"TARA_037_MES_0.1-0.22_G_scaffold159302_1_gene158865"	0.975677093785167	"GC"	"GC"	NA
"TARA_125_SRF_0.22-0.45_G_scaffold470084_1_gene661862"	"TARA_110_MES_0.22-3_G_scaffold62860_1_gene53427"	0.975600518741667	"GC"	"GC"	NA
"TARA_110_MES_0.22-3_G_scaffold62860_1_gene53427"	"TARA_125_SRF_0.22-0.45_G_scaffold470084_1_gene661862"	0.975600518741667	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold324914_1_gene387516"	"TARA_037_MES_0.1-0.22_G_C20367376_1_gene661854"	0.975589614402528	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20367376_1_gene661854"	"TARA_037_MES_0.1-0.22_G_scaffold324914_1_gene387516"	0.975589614402528	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20663933_1_gene806392"	"TARA_037_MES_0.1-0.22_G_scaffold128407_1_gene127582"	0.975391899235534	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_C13923345_1_gene448891"	"TARA_037_MES_0.1-0.22_G_scaffold67392_1_gene62718"	0.975254808784239	"GC"	"GC"	NA
"TARA_122_MES_0.22-0.45_G_scaffold160264_1_gene151765"	"TARA_142_MES_0.22-3_G_scaffold74226_1_gene54513"	0.975176541289495	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_C8537963_1_gene329903"	"TARA_037_MES_0.1-0.22_G_scaffold66661_1_gene62004"	0.975117561309155	"GC"	"GC"	NA
"TARA_082_SRF_0.22-3_G_scaffold144654_1_gene137248"	"TARA_082_SRF_0.22-3_G_scaffold126218_1_gene116869"	0.97486670659683	"GC"	"GC"	NA
"TARA_082_SRF_0.22-3_G_scaffold126218_1_gene116869"	"TARA_082_SRF_0.22-3_G_scaffold144654_1_gene137248"	0.97486670659683	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold60067_1_gene56190"	"TARA_022_SRF_lt-0.22_G_scaffold1341_1_gene2335"	0.974828413764392	"GC"	"GC"	NA
"TARA_022_SRF_lt-0.22_G_scaffold1341_1_gene2335"	"TARA_067_SRF_0.22-0.45_G_scaffold60067_1_gene56190"	0.974828413764392	"GC"	"GC"	NA
"TARA_109_MES_0.22-3_G_C15455285_1_gene402621"	"TARA_076_MES_0.22-3_G_scaffold256769_1_gene225662"	0.974674621539666	"GC"	"GC"	NA
"TARA_122_MES_0.22-3_G_C18066305_1_gene444760"	"TARA_078_MES_0.45-0.8_G_C7836077_1_gene248848"	0.974495880990266	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20703671_1_gene832483"	"TARA_037_MES_0.1-0.22_G_scaffold291943_1_gene320273"	0.974410853780061	"GC"	"GC"	NA
"TARA_023_DCM_lt-0.22_G_scaffold34780_2_gene22913"	"TARA_124_SRF_lt-0.22_G_scaffold122426_1_gene151899"	0.974347790319499	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold12242_2_gene12837"	"TARA_137_MES_0.22-3_G_C18194674_1_gene540722"	0.974310776680617	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20516470_1_gene731436"	"TARA_037_MES_0.1-0.22_G_scaffold220117_2_gene221577"	0.974229166676764	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_scaffold269733_1_gene260114"	"TARA_067_SRF_0.22-0.45_G_scaffold181163_1_gene196544"	0.974221338757902	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold181163_1_gene196544"	"TARA_085_DCM_0.22-3_G_scaffold269733_1_gene260114"	0.974221338757902	"GC"	"GC"	NA
"TARA_201_SRF_0.22-3_G_C14142542_1_gene526319"	"TARA_082_DCM_0.22-3_G_scaffold69190_1_gene65811"	0.973870178510704	"GC"	"GC"	NA
"TARA_082_DCM_0.22-3_G_scaffold69190_1_gene65811"	"TARA_201_SRF_0.22-3_G_C14142542_1_gene526319"	0.973870178510704	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20036645_1_gene514250"	"TARA_037_MES_0.22-1.6_G_C14528419_1_gene564970"	0.973817177009246	"GC"	"GC"	NA
"TARA_149_MES_0.22-3_G_C19294060_1_gene245699"	"TARA_076_MES_0.22-3_G_scaffold256769_1_gene225662"	0.973526716220563	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_scaffold220404_1_gene208100"	"TARA_110_MES_0.22-3_G_scaffold62860_1_gene53427"	0.973457793906193	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold213829_1_gene214833"	"TARA_039_MES_0.1-0.22_G_scaffold95606_1_gene116193"	0.973366603928171	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold343872_1_gene453613"	"TARA_037_MES_0.1-0.22_G_scaffold137447_1_gene136319"	0.973348258786759	"GC"	"GC"	NA
"TARA_109_MES_0.22-3_G_C15252278_1_gene333648"	"TARA_133_MES_0.22-3_G_scaffold188465_1_gene152866"	0.973299470427877	"GC"	"GC"	NA
"TARA_175_SRF_lt-0.22_G_scaffold143928_4_gene332883"	"TARA_158_MES_lt-0.22_G_scaffold31378_2_gene71535"	0.973202141363853	"GC"	"GC"	NA
"TARA_158_MES_lt-0.22_G_scaffold31378_2_gene71535"	"TARA_175_SRF_lt-0.22_G_scaffold143928_4_gene332883"	0.973202141363853	"GC"	"GC"	NA
"TARA_025_DCM_0.22-1.6_G_scaffold212182_1_gene203359"	"TARA_025_DCM_0.22-1.6_G_scaffold212182_1_gene203357"	0.973177282594229	"GC"	"GC"	NA
"TARA_138_MES_0.22-3_G_scaffold141121_1_gene130537"	"TARA_111_MES_0.22-3_G_scaffold152489_1_gene110809"	0.973021144794606	"GC"	"GC"	NA
"TARA_111_MES_0.22-3_G_scaffold152489_1_gene110809"	"TARA_138_MES_0.22-3_G_scaffold141121_1_gene130537"	0.973021144794606	"GC"	"GC"	NA
"TARA_149_SRF_0.22-3_G_scaffold144105_1_gene124150"	"TARA_067_SRF_0.22-0.45_G_scaffold151498_1_gene151267"	0.973012452596654	"GC"	"GC"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold151498_1_gene151267"	"TARA_149_SRF_0.22-3_G_scaffold144105_1_gene124150"	0.973012452596654	"GC"	"GC"	NA
"TARA_155_MES_lt-0.22_G_scaffold164945_2_gene352110"	"TARA_158_MES_lt-0.22_G_scaffold31378_2_gene71535"	0.972972239850802	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold3354_2_gene4291"	"TARA_037_MES_0.1-0.22_G_C20703671_1_gene832483"	0.972955185421163	"GC"	"GC"	NA
"TARA_137_MES_0.22-3_G_C17900803_1_gene387865"	"TARA_037_MES_0.1-0.22_G_scaffold69286_1_gene64730"	0.972810606648604	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold91913_1_gene89441"	"TARA_037_MES_0.1-0.22_G_scaffold271465_1_gene285975"	0.972679048211856	"GC"	"GC"	NA
"TARA_018_DCM_0.22-1.6_G_scaffold360050_1_gene386683"	"TARA_009_DCM_0.22-1.6_G_C20683194_1_gene806635"	0.97267456368983	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_C20683194_1_gene806635"	"TARA_018_DCM_0.22-1.6_G_scaffold360050_1_gene386683"	0.97267456368983	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold7822_1_gene8593"	"TARA_137_DCM_0.22-3_G_scaffold127973_1_gene141508"	0.972607118205892	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_C8561427_1_gene339217"	"TARA_037_MES_0.1-0.22_G_C20123245_1_gene552437"	0.972592682841465	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20123245_1_gene552437"	"TARA_038_MES_0.22-1.6_G_C8561427_1_gene339217"	0.972592682841465	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20641248_1_gene794045"	"TARA_037_MES_0.1-0.22_G_scaffold38436_1_gene36039"	0.972498392725963	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_C15453007_1_gene570010"	"TARA_085_MES_0.22-3_G_scaffold236786_1_gene256073"	0.972488437741466	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold236786_1_gene256073"	"TARA_148b_MES_0.22-3_G_C15453007_1_gene570010"	0.972488437741466	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6907629_1_gene421694"	"TARA_037_MES_0.1-0.22_G_scaffold94045_1_gene91689"	0.972356161909382	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold260387_1_gene269278"	"TARA_037_MES_0.1-0.22_G_scaffold220270_1_gene221758"	0.972298312232378	"GC"	"GC"	NA
"TARA_188_SRF_0.22-3_G_C15712805_1_gene263305"	"TARA_082_DCM_0.22-3_G_scaffold69190_1_gene65811"	0.972112009347963	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold60080_1_gene55452"	"TARA_037_MES_0.1-0.22_G_C20614454_1_gene779859"	0.972079965342694	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20614454_1_gene779859"	"TARA_037_MES_0.1-0.22_G_scaffold60080_1_gene55452"	0.972079965342694	"GC"	"GC"	NA
"TARA_194_SRF_lt-0.22_G_scaffold47474_1_gene104333"	"TARA_193_SRF_0.22-3_G_scaffold197799_1_gene281224"	0.972008147975741	"GC"	"GC"	NA
"TARA_193_SRF_0.22-3_G_scaffold197799_1_gene281224"	"TARA_194_SRF_lt-0.22_G_scaffold47474_1_gene104333"	0.972008147975741	"GC"	"GC"	NA
"TARA_122_MES_0.22-0.45_G_scaffold171134_1_gene173164"	"TARA_068_MES_0.45-0.8_G_scaffold278760_1_gene224827"	0.971801805066309	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold278760_1_gene224827"	"TARA_122_MES_0.22-0.45_G_scaffold171134_1_gene173164"	0.971801805066309	"GC"	"GC"	NA
"TARA_133_DCM_0.22-3_G_scaffold324625_2_gene377513"	"TARA_009_DCM_0.22-1.6_G_scaffold162663_1_gene154320"	0.971792676332912	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_scaffold162663_1_gene154320"	"TARA_133_DCM_0.22-3_G_scaffold324625_2_gene377513"	0.971792676332912	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20691679_1_gene822685"	"TARA_037_MES_0.1-0.22_G_scaffold324914_1_gene387516"	0.971749006601051	"GC"	"GC"	NA
"TARA_122_MES_0.22-0.45_G_C15835968_1_gene264100"	"TARA_132_MES_0.22-3_G_scaffold130466_1_gene96520"	0.97166641420378	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14145296_1_gene393215"	"TARA_133_MES_0.22-3_G_scaffold188465_1_gene152866"	0.971666153866269	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20602196_1_gene773635"	"TARA_039_MES_0.22-1.6_G_C8136731_1_gene345613"	0.9716565989982	"GC"	"GC"	NA
"TARA_137_MES_0.22-3_G_C18026602_1_gene450326"	"TARA_039_MES_0.1-0.22_G_scaffold83421_1_gene99849"	0.971544032624353	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold333501_1_gene411188"	"TARA_037_MES_0.1-0.22_G_scaffold286519_1_gene310787"	0.971268020806029	"GC"	"GC"	NA
"TARA_112_MES_0.22-3_G_C13976540_1_gene323324"	"TARA_142_MES_0.22-3_G_scaffold74226_1_gene54513"	0.971244047112629	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20425459_1_gene688823"	"TARA_037_MES_0.1-0.22_G_scaffold333207_1_gene410287"	0.971166950182094	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold342643_1_gene446745"	"TARA_138_MES_0.22-3_G_scaffold153872_1_gene142712"	0.971081430668458	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold343323_1_gene450412"	"TARA_037_MES_0.1-0.22_G_scaffold128407_1_gene127582"	0.971034088448326	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20327815_1_gene643822"	"TARA_037_MES_0.1-0.22_G_scaffold60080_1_gene55452"	0.971001275774844	"GC"	"GC"	NA
"TARA_076_MES_0.45-0.8_G_scaffold86352_1_gene75100"	"TARA_122_MES_0.22-3_G_C18066305_1_gene444760"	0.971000143814471	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold255132_1_gene297728"	"TARA_037_MES_0.1-0.22_G_scaffold125933_1_gene124681"	0.970998239710872	"GC"	"GC"	NA
"TARA_137_SRF_0.22-3_G_scaffold153069_1_gene128825"	"TARA_039_MES_0.1-0.22_G_scaffold18613_1_gene20682"	0.970872785875965	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold18613_1_gene20682"	"TARA_137_SRF_0.22-3_G_scaffold153069_1_gene128825"	0.970872785875965	"GC"	"GC"	NA
"TARA_076_MES_0.22-3_G_scaffold279346_1_gene271916"	"TARA_037_MES_0.1-0.22_G_scaffold230706_1_gene233195"	0.970819809837209	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold230706_1_gene233195"	"TARA_076_MES_0.22-3_G_scaffold279346_1_gene271916"	0.970819809837209	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6862069_1_gene392476"	"TARA_037_MES_0.1-0.22_G_scaffold305760_1_gene346265"	0.970753855721059	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold305760_1_gene346265"	"TARA_039_MES_0.1-0.22_G_C6862069_1_gene392476"	0.970753855721059	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_C14425095_1_gene517425"	"11QJH"	0.970744028101468	"GC"	"OG"	NA
"TARA_209_MES_0.22-3_G_C18254597_1_gene442541"	"TARA_163_MES_0.22-3_G_scaffold49819_1_gene40483"	0.970700786148272	"GC"	"GC"	NA
"TARA_163_MES_0.22-3_G_scaffold49819_1_gene40483"	"TARA_209_MES_0.22-3_G_C18254597_1_gene442541"	0.970700786148272	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_scaffold160578_1_gene164332"	"TARA_137_MES_0.22-3_G_scaffold214655_1_gene253424"	0.970662333895141	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold342128_1_gene443903"	"TARA_037_MES_0.1-0.22_G_scaffold40627_1_gene38110"	0.970624249211143	"GC"	"GC"	NA
"TARA_189_MES_0.22-3_G_C15286496_1_gene501060"	"TARA_078_MES_0.22-3_G_scaffold79270_1_gene48681"	0.970581037676152	"GC"	"GC"	NA
"TARA_078_MES_0.22-3_G_scaffold79270_1_gene48681"	"TARA_189_MES_0.22-3_G_C15286496_1_gene501060"	0.970581037676152	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold211178_1_gene211919"	"TARA_037_MES_0.1-0.22_G_scaffold241784_1_gene245867"	0.970478941752193	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20695119_1_gene825106"	"0ZK33"	0.970408008417969	"GC"	"OG"	NA
"TARA_206_SRF_lt-0.22_G_scaffold55423_1_gene153853"	"TARA_168_SRF_0.22-3_G_scaffold120327_1_gene133689"	0.970224134868771	"GC"	"GC"	NA
"TARA_168_SRF_0.22-3_G_scaffold120327_1_gene133689"	"TARA_206_SRF_lt-0.22_G_scaffold55423_1_gene153853"	0.970224134868771	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_scaffold153552_1_gene199029"	"TARA_037_MES_0.1-0.22_G_scaffold241784_1_gene245871"	0.970206031765944	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold241784_1_gene245871"	"TARA_039_MES_0.22-1.6_G_scaffold153552_1_gene199029"	0.970206031765944	"GC"	"GC"	NA
"TARA_065_MES_0.22-3_G_C21346218_1_gene319225"	"TARA_133_MES_0.22-3_G_scaffold188465_1_gene152866"	0.970161511540391	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold227361_1_gene229610"	"TARA_039_MES_0.1-0.22_G_scaffold128740_1_gene183911"	0.969986555953446	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20697815_1_gene826979"	"TARA_037_MES_0.1-0.22_G_C20696043_1_gene825829"	0.969961315674441	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_scaffold28704_2_gene23703"	"TARA_018_DCM_0.22-1.6_G_scaffold360050_1_gene386683"	0.969941346140029	"GC"	"GC"	NA
"TARA_037_MES_lt-0.22_G_C1917694_1_gene63608"	"11HG0"	0.969909987765837	"GC"	"OG"	NA
"TARA_067_SRF_0.22-0.45_G_scaffold204950_1_gene261164"	"TARA_038_SRF_0.1-0.22_G_C3907327_1_gene142660"	0.969887177266822	"GC"	"GC"	NA
"TARA_038_SRF_0.1-0.22_G_C3907327_1_gene142660"	"TARA_067_SRF_0.22-0.45_G_scaffold204950_1_gene261164"	0.969887177266822	"GC"	"GC"	NA
"TARA_125_SRF_0.45-0.8_G_C14097388_1_gene857227"	"TARA_076_MES_0.22-3_G_scaffold279346_1_gene271916"	0.969828733683378	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold89923_1_gene87083"	"TARA_037_MES_0.1-0.22_G_scaffold345549_1_gene466390"	0.969756393785145	"GC"	"GC"	NA
"TARA_067_SRF_0.22-3_G_scaffold40768_1_gene47475"	"TARA_066_DCM_0.22-3_G_scaffold122325_1_gene126174"	0.969754104311975	"GC"	"GC"	NA
"TARA_066_DCM_0.22-3_G_scaffold122325_1_gene126174"	"TARA_067_SRF_0.22-3_G_scaffold40768_1_gene47475"	0.969754104311975	"GC"	"GC"	NA
"TARA_206_MES_0.22-3_G_C22885336_1_gene516312"	"TARA_102_MES_0.22-3_G_scaffold175041_1_gene144135"	0.969667015213275	"GC"	"GC"	NA
"TARA_102_MES_0.22-3_G_scaffold175041_1_gene144135"	"TARA_206_MES_0.22-3_G_C22885336_1_gene516312"	0.969667015213275	"GC"	"GC"	NA
"TARA_038_MES_0.22-1.6_G_C8425542_1_gene284595"	"TARA_138_MES_0.22-3_G_scaffold141121_1_gene130537"	0.969566911528322	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold255534_1_gene263015"	"TARA_037_MES_0.1-0.22_G_C20689303_1_gene821152"	0.969543114018045	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20689303_1_gene821152"	"TARA_037_MES_0.1-0.22_G_scaffold255534_1_gene263015"	0.969543114018045	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold9580_1_gene10106"	"TARA_037_MES_0.1-0.22_G_C20425459_1_gene688823"	0.969528366936774	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_C6775981_1_gene346495"	"TARA_037_MES_0.1-0.22_G_scaffold329588_1_gene399744"	0.969515147699352	"GC"	"GC"	NA
"TARA_009_DCM_0.22-1.6_G_scaffold388175_1_gene384343"	"TARA_009_DCM_0.22-1.6_G_C20683194_1_gene806635"	0.969508967213037	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_scaffold42078_1_gene30696"	"TARA_133_MES_0.22-3_G_scaffold188465_1_gene152866"	0.969476988405422	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold115338_1_gene113884"	"TARA_037_MES_0.1-0.22_G_scaffold218981_1_gene220365"	0.9693160405734	"GC"	"GC"	NA
"TARA_039_MES_0.22-1.6_G_scaffold131592_1_gene152077"	"TARA_037_MES_0.1-0.22_G_scaffold125933_1_gene124681"	0.969288980596005	"GC"	"GC"	NA
"TARA_068_MES_0.45-0.8_G_scaffold2138_1_gene1809"	"TARA_037_MES_0.1-0.22_G_scaffold277745_1_gene295732"	0.969281796403577	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold277745_1_gene295732"	"TARA_068_MES_0.45-0.8_G_scaffold2138_1_gene1809"	0.969281796403577	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold338921_1_gene429965"	"TARA_037_MES_0.1-0.22_G_C20533460_1_gene739671"	0.969110286926655	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_scaffold337397_1_gene424373"	"0YZQ6"	0.969087823830466	"GC"	"OG"	NA
"TARA_039_MES_0.22-1.6_G_C8221707_1_gene386300"	"TARA_037_MES_0.1-0.22_G_scaffold25352_1_gene24259"	0.968987978693944	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold136578_1_gene213938"	"TARA_037_MES_0.1-0.22_G_scaffold313667_1_gene362297"	0.96858631480994	"GC"	"GC"	NA
"TARA_098_MES_0.22-3_G_scaffold240717_1_gene148551"	"TARA_037_MES_0.22-1.6_G_scaffold72882_1_gene66457"	0.968541283023964	"GC"	"GC"	NA
"TARA_037_MES_0.22-1.6_G_scaffold72882_1_gene66457"	"TARA_098_MES_0.22-3_G_scaffold240717_1_gene148551"	0.968541283023964	"GC"	"GC"	NA
"TARA_085_MES_0.22-3_G_scaffold54029_1_gene49541"	"TARA_076_MES_0.22-3_G_scaffold279346_1_gene271916"	0.968438766980007	"GC"	"GC"	NA
"TARA_039_MES_0.1-0.22_G_scaffold126986_1_gene179095"	"TARA_037_MES_0.1-0.22_G_C20673897_1_gene811765"	0.968292531845645	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20673897_1_gene811765"	"TARA_039_MES_0.1-0.22_G_scaffold126986_1_gene179095"	0.968292531845645	"GC"	"GC"	NA
"TARA_132_MES_0.22-3_G_C22516142_1_gene260445"	"TARA_098_MES_0.22-3_G_C24389747_1_gene355603"	0.968136316736996	"GC"	"GC"	NA
"TARA_098_MES_0.22-3_G_C24389747_1_gene355603"	"TARA_132_MES_0.22-3_G_C22516142_1_gene260445"	0.968136316736996	"GC"	"GC"	NA
"TARA_037_MES_0.1-0.22_G_C20669801_1_gene809617"	"TARA_037_MES_0.1-0.22_G_scaffold207433_1_gene207937"	0.968098396178364	"GC"	"GC"	NA
"TARA_146_MES_0.22-3_G_scaffold76924_1_gene45939"	"TARA_078_MES_0.45-0.8_G_C7836077_1_gene248848"	0.96793567190408	"GC"	"GC"	NA
"TARA_158_DCM_0.22-3_G_scaffold92360_1_gene76106"	"TARA_085_DCM_0.22-3_G_scaffold97753_1_gene71716"	0.967927065150219	"GC"	"GC"	NA
"TARA_085_DCM_0.22-3_G_scaffold97753_1_gene71716"	"TARA_158_DCM_0.22-3_G_scaffold92360_1_gene76106"	0.967927065150219	"GC"	"GC"	NA
"TARA_025_DCM_0.22-1.6_G_scaffold348731_1_gene390792"	"TARA_124_SRF_lt-0.22_G_scaffold122426_1_gene151899"	0.967868459553529	"GC"	"GC"	NA
"TARA_148b_MES_0.22-3_G_C14980755_1_gene337620"	"TARA_100_MES_0.22-3_G_scaffold154650_1_gene162079"	0.967792324095066	"GC"	"GC"	NA
